file,nome,tipo,comune,provincia,sigla_provincia,regione,codice_comune,codice_provincia,codice_regione,livello_territoriale,lat,lon,ruolo,governance_detail,ente_capofila,is_firmatario,is_proponente,is_attore,is_gestione,is_monitoraggio,is_coordinamento,is_governance,is_governance_generica,is_ente_capofila,nome_key,tipo_key,comune_key,provincia_key,regione_key,ruolo_key,livello_key
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,ASSOCIAZIONE MULTIETNICA TERRE UNITE,Case Rifugio,Ghedi,Brescia,BS,Lombardia,017078,017,03,comune,45.401563,10.277085,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione multietnica terre unite,case rifugio,ghedi,brescia,lombardia,"firmatario, attore",comune
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,PREFETTURA DI BRESCIA,Prefettura,Brescia,Brescia,BS,Lombardia,017029,017,03,comune,45.539935,10.219113,"firmatario, attore, coordinamento",coordinamento,no,True,False,True,False,False,True,True,False,False,prefettura di brescia,prefettura,brescia,brescia,lombardia,"firmatario, attore, coordinamento",comune
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,ASSOCIAZIONE ACLI,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,017078,017,03,comune,45.401563,10.277085,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione acli,organizzazioni di volontariato,ghedi,brescia,lombardia,"firmatario, attore",comune
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,ASSOCIAZIONE EVA,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,017078,017,03,comune,45.401563,10.277085,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione eva,organizzazioni di volontariato,ghedi,brescia,lombardia,"firmatario, attore",comune
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,CENTRO ITALIANO FEMMINILE,ORGANIZZAZIONI DI VOLONTARIATO,Lovere,Bergamo,BG,Lombardia,016128,016,03,comune,45.819583,10.079159,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,centro italiano femminile,organizzazioni di volontariato,lovere,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,ASSOCIAZIONE IRIDE,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,017078,017,03,comune,45.401563,10.277085,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione iride,organizzazioni di volontariato,ghedi,brescia,lombardia,"firmatario, attore",comune
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,COOPERATIVA SOCIALE FRATERNITA’ IMPRONTA,IMPRESE SOCIALI,Ospitaletto,Brescia,BS,Lombardia,017127,017,03,comune,45.556176,10.074206,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,cooperativa sociale fraternita’ impronta,imprese sociali,ospitaletto,brescia,lombardia,"firmatario, attore",comune
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,COOPERATIVA SOCIALE LA VELA,ORGANIZZAZIONI DI VOLONTARIATO,Fino Mornasco,Como,CO,Lombardia,013102,013,03,comune,45.745661,9.050538,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,cooperativa sociale la vela,organizzazioni di volontariato,fino mornasco,como,lombardia,"firmatario, attore",comune
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,FORUM TERRITORIALE TERZO SETTORE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Milano,Milano,MI,Lombardia,015146,215,03,comune,45.466647,9.190648,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,forum territoriale terzo settore,associazioni di promozione sociale,milano,milano,lombardia,"firmatario, attore",comune
03_2406_rta_03_240923171949_4166---PROTOCOLLOD'INTESARETETERRITORIALEANTIVIOLENZAVALLETROMPIA2024.txt,ASSOCIAZIONE IL CERCHIO DEGLI UOMINI,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Ghedi,Brescia,BS,Lombardia,017078,017,03,comune,45.401563,10.277085,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione il cerchio degli uomini,"associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",ghedi,brescia,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Terno d’Isola,Comuni,Terno D’Isola,Bergamo,BG,Lombardia,016213,016,03,comune,45.683606,9.531494,"firmatario, attore, ente_capofila",,sì,True,False,True,False,False,False,False,False,True,comune di terno d’isola,comuni,terno d’isola,bergamo,lombardia,"firmatario, attore, ente_capofila",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Ambivere,Comuni,Ambivere,Bergamo,BG,Lombardia,016009,016,03,comune,45.720034,9.548911,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di ambivere,comuni,ambivere,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Bottanuco,Comuni,Bottanuco,Bergamo,BG,Lombardia,016034,016,03,comune,45.640761,9.503625,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di bottanuco,comuni,bottanuco,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Bonate Sopra,Comuni,Bonate Sopra,Bergamo,BG,Lombardia,016030,016,03,comune,45.682873,9.558359,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di bonate sopra,comuni,bonate sopra,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Bonate Sotto,Comuni,Bonate Sotto,Bergamo,BG,Lombardia,016031,016,03,comune,45.666574,9.561308,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di bonate sotto,comuni,bonate sotto,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Brembate,Comuni,Brembate,Bergamo,BG,Lombardia,016037,016,03,comune,45.603914,9.555231,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di brembate,comuni,brembate,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Brembate di Sopra,Comuni,Brembate Di Sopra,Bergamo,BG,Lombardia,016038,016,03,comune,45.718064,9.579753,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di brembate di sopra,comuni,brembate di sopra,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Calusco d’Adda,Comuni,Calusco D’Adda,Bergamo,BG,Lombardia,016046,016,03,comune,45.688647,9.470442,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di calusco d’adda,comuni,calusco d’adda,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Capriate San Gervasio,Comuni,Capriate San Gervasio,Bergamo,BG,Lombardia,016051,016,03,comune,45.608971,9.528258,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di capriate san gervasio,comuni,capriate san gervasio,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Caprino Bergamasco,Comuni,Caprino Bergamasco,Bergamo,BG,Lombardia,016052,016,03,comune,45.747454,9.481809,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di caprino bergamasco,comuni,caprino bergamasco,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Carvico,Comuni,Carvico,Bergamo,BG,Lombardia,016057,016,03,comune,45.704942,9.479871,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di carvico,comuni,carvico,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Chignolo d’Isola,Comuni,Chignolo D’Isola,Bergamo,BG,Lombardia,016072,016,03,comune,45.66702,9.526909,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di chignolo d’isola,comuni,chignolo d’isola,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Cisano Bergamasco,Comuni,Cisano Bergamasco,Bergamo,BG,Lombardia,016074,016,03,comune,45.739367,9.478694,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di cisano bergamasco,comuni,cisano bergamasco,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Filago,Comuni,Filago,Bergamo,BG,Lombardia,016098,016,03,comune,45.637269,9.554837,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di filago,comuni,filago,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Madone,Comuni,Madone,Bergamo,BG,Lombardia,016131,016,03,comune,45.65003,9.547544,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di madone,comuni,madone,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Mapello,Comuni,Mapello,Bergamo,BG,Lombardia,016132,016,03,comune,45.709107,9.547316,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di mapello,comuni,mapello,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Medolago,Comuni,Medolago,Bergamo,BG,Lombardia,016250,016,03,comune,45.67104,9.4941,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di medolago,comuni,medolago,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Ponte San Pietro,Comuni,Ponte San Pietro,Bergamo,BG,Lombardia,016170,016,03,comune,45.697962,9.588259,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di ponte san pietro,comuni,ponte san pietro,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Pontida,Comuni,Pontida,Bergamo,BG,Lombardia,016171,016,03,comune,45.732473,9.501375,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di pontida,comuni,pontida,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Presezzo,Comuni,Presezzo,Bergamo,BG,Lombardia,016176,016,03,comune,45.691605,9.566722,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di presezzo,comuni,presezzo,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Solza,Comuni,Solza,Bergamo,BG,Lombardia,016251,016,03,comune,45.677341,9.488741,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di solza,comuni,solza,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Sotto il Monte Giovanni XXIII,Comuni,Sotto Il Monte Giovanni Xxiii,Bergamo,BG,Lombardia,016203,016,03,comune,45.705652,9.498935,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di sotto il monte giovanni xxiii,comuni,sotto il monte giovanni xxiii,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Suisio,Comuni,Suisio,Bergamo,BG,Lombardia,016209,016,03,comune,45.657674,9.502348,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di suisio,comuni,suisio,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Torre De Busi,Comuni,Torre De Busi,Bergamo,BG,Lombardia,016215,016,03,regione,45.590166,9.545285,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di torre de busi,comuni,torre de busi,bergamo,lombardia,"firmatario, attore",regione
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Villa d’Adda,Comuni,Villa D’Adda,Bergamo,BG,Lombardia,016238,016,03,comune,45.712864,9.465392,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,comune di villa d’adda,comuni,villa d’adda,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Agenzia di Tutela della Salute - ATS Bergamo,ASL (consultori familiari e altri servizi territoriali),Bergamo,Bergamo,BG,Lombardia,016024,016,03,comune,45.694785,9.667711,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,agenzia di tutela della salute - ats bergamo,asl (consultori familiari e altri servizi territoriali),bergamo,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Ufficio Scolastico per la Lombardia — Ambito Territoriale di Bergamo,Scuole/Ufficio scolastico provinciale e regionale,Bergamo,Bergamo,BG,Lombardia,016024,016,03,provincia,45.740092,9.744938,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,ufficio scolastico per la lombardia — ambito territoriale di bergamo,scuole/ufficio scolastico provinciale e regionale,bergamo,bergamo,lombardia,"firmatario, attore",provincia
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Consigliera di Parità della Provincia di Bergamo,Organismi di parità,Bergamo,Bergamo,BG,Lombardia,016024,016,03,provincia,45.740092,9.744938,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,consigliera di parità della provincia di bergamo,organismi di parità,bergamo,bergamo,lombardia,"firmatario, attore",provincia
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,ASST Bergamo OVEST di Treviglio,ASL (consultori familiari e altri servizi territoriali),Treviglio,Bergamo,BG,Lombardia,016219,016,03,comune,45.521753,9.592709,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,asst bergamo ovest di treviglio,asl (consultori familiari e altri servizi territoriali),treviglio,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Associazione Aiuto Donna — Uscire dalla violenza - ODV,CAV/Centri Antiviolenza,Bergamo,Bergamo,BG,Lombardia,016024,016,03,comune,45.694785,9.667711,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione aiuto donna — uscire dalla violenza - odv,cav/centri antiviolenza,bergamo,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Istituto delle Suore delle Poverelle Istituto Palazzolo di Bergamo,Case Rifugio,Bergamo,Bergamo,BG,Lombardia,016024,016,03,comune,45.694785,9.667711,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,istituto delle suore delle poverelle istituto palazzolo di bergamo,case rifugio,bergamo,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Consultorio Familiare Mons. Amadei di Calusco d’Adda,ASL (consultori familiari e altri servizi territoriali),Calusco D’Adda,Bergamo,BG,Lombardia,016046,016,03,comune,45.688647,9.470442,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,consultorio familiare mons. amadei di calusco d’adda,asl (consultori familiari e altri servizi territoriali),calusco d’adda,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Associazione “Done de Teren” — APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Terno D'Isola,Bergamo,BG,Lombardia,016213,016,03,comune,45.683606,9.531494,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione “done de teren” — aps,associazioni di promozione sociale,terno d'isola,bergamo,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Associazione La Svolta — Spazio ascolto uomini maltrattanti (CUAV),"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Ghedi,Brescia,BS,Lombardia,017078,017,03,comune,45.401563,10.277085,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione la svolta — spazio ascolto uomini maltrattanti (cuav),"associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",ghedi,brescia,lombardia,"firmatario, attore",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Cooperativa Sirio,Case Rifugio,Treviglio,Bergamo,BG,Lombardia,016219,016,03,comune,45.521753,9.592709,"firmatario, attore, gestione",gestione,no,True,False,True,True,False,False,True,False,False,cooperativa sirio,case rifugio,treviglio,bergamo,lombardia,"firmatario, attore, gestione",comune
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Cooperativa Generazioni Fa,Case Rifugio,Bergamo,Bergamo,BG,Lombardia,016024,016,03,comune,45.694785,9.667711,"firmatario, attore, gestione",gestione,no,True,False,True,True,False,False,True,False,False,cooperativa generazioni fa,case rifugio,bergamo,bergamo,lombardia,"firmatario, attore, gestione",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Comune di Como,Comuni,Como,Como,CO,Lombardia,013075,013,03,comune,45.810011,9.085156,"firmatario, proponente, attore, ente_capofila",,sì,True,True,True,False,False,False,False,False,True,comune di como,comuni,como,como,lombardia,"firmatario, proponente, attore, ente_capofila",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Associazione Telefono Donna ODV,CAV/Centri Antiviolenza,Ghedi,Brescia,BS,Lombardia,017078,017,03,comune,45.401563,10.277085,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione telefono donna odv,cav/centri antiviolenza,ghedi,brescia,lombardia,"firmatario, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Associazione Donne Giuriste —sezione di Como,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,017078,017,03,comune,45.401563,10.277085,"firmatario, proponente, attore",,no,True,True,True,False,False,False,False,False,False,associazione donne giuriste —sezione di como,organizzazioni di volontariato,ghedi,brescia,lombardia,"firmatario, proponente, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Associazione Federfarma di Como,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,017078,017,03,comune,45.401563,10.277085,"firmatario, proponente, attore",,no,True,True,True,False,False,False,False,False,False,associazione federfarma di como,organizzazioni di volontariato,ghedi,brescia,lombardia,"firmatario, proponente, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Associazione InfraMente,ORGANIZZAZIONI DI VOLONTARIATO,Como,Como,CO,Lombardia,013075,013,03,comune,45.810011,9.085156,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione inframente,organizzazioni di volontariato,como,como,lombardia,"firmatario, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Associazione ONLUS Familiarmentenoi ETS,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,017078,017,03,comune,45.401563,10.277085,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,associazione onlus familiarmentenoi ets,organizzazioni di volontariato,ghedi,brescia,lombardia,"firmatario, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Azienda Sociale Centro Lario e Valli di Porlezza (Ufficio di Piano di Menaggio),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Menaggio,Como,CO,Lombardia,013145,013,03,comune,46.021163,9.238934,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,azienda sociale centro lario e valli di porlezza (ufficio di piano di menaggio),"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",menaggio,como,lombardia,"firmatario, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Azienda Sociale Comasca e Lariana (Ufficio di Piano di Como),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Como,Como,CO,Lombardia,013075,013,03,comune,45.810011,9.085156,"firmatario, proponente, attore",,no,True,True,True,False,False,False,False,False,False,azienda sociale comasca e lariana (ufficio di piano di como),"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",como,como,lombardia,"firmatario, proponente, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Azienda Speciale Consortile Galliano (Ufficio di Piano di Cantu),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Cantù,Como,CO,Lombardia,013041,013,03,comune,45.73914,9.126652,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,azienda speciale consortile galliano (ufficio di piano di cantu),"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",cantù,como,lombardia,"firmatario, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Azienda Speciale Consortile Le Tre Pievi Servizi Sociali Alto Lario di Gravedona ed Uniti (Ufficio di Piano di Dongo),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Dongo,Como,CO,Lombardia,013090,013,03,comune,46.123084,9.27949,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,azienda speciale consortile le tre pievi servizi sociali alto lario di gravedona ed uniti (ufficio di piano di dongo),"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",dongo,como,lombardia,"firmatario, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Casa della Giovane di Como,Altro,Como,Como,CO,Lombardia,013075,013,03,comune,45.810011,9.085156,"firmatario, proponente, attore",,no,True,True,True,False,False,False,False,False,False,casa della giovane di como,altro,como,como,lombardia,"firmatario, proponente, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Consorzio Erbese Servizi alla Persona di Erba (Ufficio di Piano di Erba),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Erba,Como,CO,Lombardia,013095,013,03,comune,45.81191,9.22319,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,consorzio erbese servizi alla persona di erba (ufficio di piano di erba),"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",erba,como,lombardia,"firmatario, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Consorzio Servizi Sociali dell’Olgiatese (Ufficio di Piano di Olgiate Comasco),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Olgiate Comasco,Como,CO,Lombardia,013165,013,03,comune,45.784866,8.968825,"firmatario, attore",,no,True,False,True,False,False,False,False,False,False,consorzio servizi sociali dell’olgiatese (ufficio di piano di olgiate comasco),"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",olgiate comasco,como,lombardia,"firmatario, attore",comune
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Provincia di Como,Province/Città metropolitane,Como,Como,CO,Lombardia,013075,013,03,provincia,45.871882,9.135325,"firmatario, proponente, attore",,no,True,True,True,False,False,False,False,False,False,provincia di como,province/città metropolitane,como,como,lombardia,"firmatario, proponente, attore",provincia
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,INPS Istituto Nazionale della previdenza sociale di Como,Altro,Como,Como,CO,Lombardia,013075,013,03,comune,45.810011,9.085156,"firmatario, proponente, attore",,no,True,True,True,False,False,False,False,False,False,inps istituto nazionale della previdenza sociale di como,altro,como,como,lombardia,"firmatario, proponente, attore",comune
