lat,lon,nome,comune,provincia,regione,tipo,ruolo,is_firmatario,is_proponente,is_attore,is_gestione,is_monitoraggio,is_coordinamento,is_governance,ruolo_list,governance_detail,nome_key,tipo_key,comune_key,provincia_key,regione_key,ruolo_key
45.073289,7.680696,Commissione Consiliare permanente Diritti e Pari Opportunità del Comune di Torino,Torino,Torino,Piemonte,Altro,,False,False,False,False,False,False,False,[],,commissione consiliare permanente diritti e pari opportunità del comune di torino,altro,torino,torino,piemonte,
45.073289,7.680696,Servizio competente in materia di Pari Opportunità della Città di Torino,Torino,Torino,Piemonte,Altro,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,servizio competente in materia di pari opportunità della città di torino,altro,torino,torino,piemonte,"firmatario, proponente, attore, coordinamento"
45.073289,7.680696,"Dipartimento Servizi Sociali, Socio Sanitari e Abitativi della Città di Torino",Torino,Torino,Piemonte,Altro,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,"dipartimento servizi sociali, socio sanitari e abitativi della città di torino",altro,torino,torino,piemonte,"firmatario, proponente, attore"
44.387133,7.819753,Ospedali,Mondovì,Cuneo,Piemonte,"Ospedale (Pronto soccorso, ecc.)",,False,False,False,False,False,False,False,[],,ospedali,"ospedale (pronto soccorso, ecc.)",mondovì,cuneo,piemonte,
45.181515,7.570764,Ufficio competente in materia di Pari Opportunità della Città Metropolitana di Torino,Torino,Torino,Piemonte,Altro,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,ufficio competente in materia di pari opportunità della città metropolitana di torino,altro,torino,torino,piemonte,"firmatario, proponente, attore"
45.181515,7.570764,Consigliera di Parità della Città Metropolitana di Torino,Torino,Torino,Piemonte,Organismi di parità,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,consigliera di parità della città metropolitana di torino,organismi di parità,torino,torino,piemonte,"firmatario, proponente, attore"
45.073289,7.680696,Centro Sanitario Esperto contro la violenza dell’A.O.U. Città della Salute e della Scienza di Torino,Torino,Torino,Piemonte,ASL (consultori familiari e altri servizi territoriali),"attore, monitoraggio",False,False,True,False,True,False,True,"['attore', 'monitoraggio']",monitoraggio,centro sanitario esperto contro la violenza dell’a.o.u. città della salute e della scienza di torino,asl (consultori familiari e altri servizi territoriali),torino,torino,piemonte,"attore, monitoraggio"
45.073289,7.680696,Polizia Municipale di Torino,Torino,Torino,Piemonte,Polizia Municipale,attore,False,False,True,False,False,False,False,['attore'],,polizia municipale di torino,polizia municipale,torino,torino,piemonte,attore
45.073289,7.680696,Centro Sanitario Esperto contro la violenza dell’AOU Città della Salute e della Scienza di Torino,Torino,Torino,Piemonte,ASL (consultori familiari e altri servizi territoriali),attore,False,False,True,False,False,False,False,['attore'],,centro sanitario esperto contro la violenza dell’aou città della salute e della scienza di torino,asl (consultori familiari e altri servizi territoriali),torino,torino,piemonte,attore
45.073289,7.680696,Direzione Politiche Sociali e Rapporti con le Aziende Sanitarie del Comune di Torino,Torino,Torino,Piemonte,Altro,attore,False,False,True,False,False,False,False,['attore'],,direzione politiche sociali e rapporti con le aziende sanitarie del comune di torino,altro,torino,torino,piemonte,attore
45.190849,7.887123,Associazione Punto a Capo di Chivasso,Chivasso,Torino,Piemonte,CAV/Centri Antiviolenza,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,associazione punto a capo di chivasso,cav/centri antiviolenza,chivasso,torino,piemonte,"firmatario, attore"
45.231728,7.604588,Consorzio Intercomunale dei Servizi Socio Assistenziali C.I.S. di Cirié,Cirié,Torino,Piemonte,CAV/Centri Antiviolenza,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,consorzio intercomunale dei servizi socio assistenziali c.i.s. di cirié,cav/centri antiviolenza,cirié,torino,piemonte,"firmatario, attore"
45.475777,7.814044,servizio sociale,Lessolo,Torino,Piemonte,Servizi sociali comunali,,False,False,False,False,False,False,False,[],,servizio sociale,servizi sociali comunali,lessolo,torino,piemonte,
45.307818,7.89149,CONSORZIO INTERCOMUNALE SERVIZI SOCIO ASSISTENZIALI DI CALUSO - C.1.S.S - AC,Caluso,Torino,Piemonte,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,consorzio intercomunale servizi socio assistenziali di caluso - c.1.s.s - ac,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",caluso,torino,piemonte,"firmatario, attore, gestione"
44.386173,8.035195,ASSOCIAZIONE Futuro Donna OdV - CENTRO ANTIVIOLENZA Servizio Rosa,Ceva,Cuneo,Piemonte,CAV/Centri Antiviolenza,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,associazione futuro donna odv - centro antiviolenza servizio rosa,cav/centri antiviolenza,ceva,cuneo,piemonte,"firmatario, attore"
44.363356,7.969796,Comune di Mombasiglio,Mombasiglio,Cuneo,Piemonte,Comuni,,False,False,False,False,False,False,False,[],,comune di mombasiglio,comuni,mombasiglio,cuneo,piemonte,
44.246019,8.022357,Comune di Priola,Priola,Cuneo,Piemonte,Comuni,,False,False,False,False,False,False,False,[],,comune di priola,comuni,priola,cuneo,piemonte,
44.414851,7.921376,Comune di Niella Tanaro,Niella Tanaro,Cuneo,Piemonte,Comuni,,False,False,False,False,False,False,False,[],,comune di niella tanaro,comuni,niella tanaro,cuneo,piemonte,
44.386173,8.035195,Pronto Soccorso del Presidio Ospedaliero di Ceva,Ceva,Cuneo,Piemonte,"Ospedale (Pronto soccorso, ecc.)",,False,False,False,False,False,False,False,[],,pronto soccorso del presidio ospedaliero di ceva,"ospedale (pronto soccorso, ecc.)",ceva,cuneo,piemonte,
45.475777,7.814044,Servizio Sociale,Lessolo,Torino,Piemonte,Servizi sociali comunali,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,servizio sociale,servizi sociali comunali,lessolo,torino,piemonte,"firmatario, attore"
45.366952,8.17434,C.I.S.A.S. - Consorzio Intercomunale per i Servizi di Assistenza Sociale di Santhia,Santhià,Vercelli,Piemonte,CAV/Centri Antiviolenza,"proponente, attore",False,True,True,False,False,False,False,"['proponente', 'attore']",,c.i.s.a.s. - consorzio intercomunale per i servizi di assistenza sociale di santhia,cav/centri antiviolenza,santhià,vercelli,piemonte,"proponente, attore"
44.329758,7.551684,C.A.S.A. - Consorzio per l’Attivita Socio Assistenziale di Gattinara,Boves,Cuneo,Piemonte,CAV/Centri Antiviolenza,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,c.a.s.a. - consorzio per l’attivita socio assistenziale di gattinara,cav/centri antiviolenza,boves,cuneo,piemonte,"firmatario, proponente, attore"
45.499121,8.251804,Referente Nodo Territoriale contro le discriminazioni della Provincia di Vercelli,Vercelli,Vercelli,Piemonte,Altro,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,referente nodo territoriale contro le discriminazioni della provincia di vercelli,altro,vercelli,vercelli,piemonte,"firmatario, proponente, attore"
45.323984,8.423214,Rete Vercellese Antiviolenza,Vercelli,Vercelli,Piemonte,Altro,coordinamento,False,False,False,False,False,True,True,['coordinamento'],coordinamento,rete vercellese antiviolenza,altro,vercelli,vercelli,piemonte,coordinamento
45.323984,8.423214,Settore Politiche Sociali del Comune di Vercelli,Vercelli,Vercelli,Piemonte,Servizi sociali comunali,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,settore politiche sociali del comune di vercelli,servizi sociali comunali,vercelli,vercelli,piemonte,"firmatario, proponente, attore, coordinamento"
45.323984,8.423214,DEA del Presidio Ospedaliero di Vercelli,Vercelli,Vercelli,Piemonte,"Ospedale (Pronto soccorso, ecc.)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,dea del presidio ospedaliero di vercelli,"ospedale (pronto soccorso, ecc.)",vercelli,vercelli,piemonte,"firmatario, proponente, attore"
44.393296,7.551228,Azienda Sanitaria Locale CN1,Cuneo,Cuneo,Piemonte,ASL (consultori familiari e altri servizi territoriali),"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,azienda sanitaria locale cn1,asl (consultori familiari e altri servizi territoriali),cuneo,cuneo,piemonte,"firmatario, attore"
44.386173,8.035195,Organizzazione di Volontariato FUTURO DONNA OdV,Ceva,Cuneo,Piemonte,ORGANIZZAZIONI DI VOLONTARIATO,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,organizzazione di volontariato futuro donna odv,organizzazioni di volontariato,ceva,cuneo,piemonte,"firmatario, attore"
44.386173,8.035195,Pronto Soccorso Presidio Ospedaliero di Ceva,Ceva,Cuneo,Piemonte,"Ospedale (Pronto soccorso, ecc.)",,False,False,False,False,False,False,False,[],,pronto soccorso presidio ospedaliero di ceva,"ospedale (pronto soccorso, ecc.)",ceva,cuneo,piemonte,
44.386173,8.035195,Presidio Ospedaliero di Ceva,Ceva,Cuneo,Piemonte,"Ospedale (Pronto soccorso, ecc.)",,False,False,False,False,False,False,False,[],,presidio ospedaliero di ceva,"ospedale (pronto soccorso, ecc.)",ceva,cuneo,piemonte,
45.737576,7.320126,Centro donne contro la violenza,Aosta,Valle D'Aosta/Vallée D'Aoste,Valle D'Aosta/Vallée D'Aoste,CAV/Centri Antiviolenza,,False,False,False,False,False,False,False,[],,centro donne contro la violenza,cav/centri antiviolenza,aosta,valle d'aosta/vallée d'aoste,valle d'aosta/vallée d'aoste,
45.668732,7.689924,Pronto Soccorso,Verrès,Valle D'Aosta/Vallée D'Aoste,Valle D'Aosta/Vallée D'Aoste,"Ospedale (Pronto soccorso, ecc.)",attore,False,False,True,False,False,False,False,['attore'],,pronto soccorso,"ospedale (pronto soccorso, ecc.)",verrès,valle d'aosta/vallée d'aoste,valle d'aosta/vallée d'aoste,attore
45.185033,9.159774,Comune di Pavia,Pavia,Pavia,Lombardia,Comuni,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,comune di pavia,comuni,pavia,pavia,lombardia,"firmatario, proponente, attore, coordinamento"
45.185033,9.159774,Prefettura - Ufficio Territoriale del Governo di Pavia,Pavia,Pavia,Lombardia,Prefettura,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,prefettura - ufficio territoriale del governo di pavia,prefettura,pavia,pavia,lombardia,"firmatario, proponente, attore, coordinamento"
45.061965,9.261446,Comune di Broni,Broni,Pavia,Lombardia,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di broni,comuni,broni,pavia,lombardia,"firmatario, attore"
45.076018,9.296019,Comune di Stradella,Stradella,Pavia,Lombardia,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di stradella,comuni,stradella,pavia,lombardia,"firmatario, attore"
45.317806,8.859904,Comune di Vigevano,Vigevano,Pavia,Lombardia,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di vigevano,comuni,vigevano,pavia,lombardia,"firmatario, attore"
44.993109,9.008565,Comune di Voghera,Voghera,Pavia,Lombardia,Comuni,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,comune di voghera,comuni,voghera,pavia,lombardia,"firmatario, attore"
45.185033,9.159774,Consorzio Sociale Pavese - Piano di Zona di Pavia,Pavia,Pavia,Lombardia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,consorzio sociale pavese - piano di zona di pavia,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",pavia,pavia,lombardia,"firmatario, proponente, attore"
45.116951,9.0786,Provincia di Pavia,Pavia,Pavia,Lombardia,Province/Città metropolitane,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,provincia di pavia,province/città metropolitane,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,Questura di Pavia,Pavia,Pavia,Lombardia,Questura,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,questura di pavia,questura,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,Tribunale di Pavia,Pavia,Pavia,Lombardia,Procura Ordinaria/Tribunale/Corte d'appello,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,tribunale di pavia,procura ordinaria/tribunale/corte d'appello,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,Procura della Repubblica di Pavia,Pavia,Pavia,Lombardia,Procura Ordinaria/Tribunale/Corte d'appello,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,procura della repubblica di pavia,procura ordinaria/tribunale/corte d'appello,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,Agenzia di Tutela della Salute (ATS) di Pavia,Pavia,Pavia,Lombardia,ASL (consultori familiari e altri servizi territoriali),"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,agenzia di tutela della salute (ats) di pavia,asl (consultori familiari e altri servizi territoriali),pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,Azienda Socio - Sanitaria Territoriale (ASST) Pavia,Pavia,Pavia,Lombardia,ASL (consultori familiari e altri servizi territoriali),"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,azienda socio - sanitaria territoriale (asst) pavia,asl (consultori familiari e altri servizi territoriali),pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,Fondazione IRCCS Policlinico San Matteo di Pavia,Pavia,Pavia,Lombardia,"Ospedale (Pronto soccorso, ecc.)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,fondazione irccs policlinico san matteo di pavia,"ospedale (pronto soccorso, ecc.)",pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,Istituti Clinici Scientifici Maugeri Spa - Societa Benefit - IRCCS,Pavia,Pavia,Lombardia,"Ospedale (Pronto soccorso, ecc.)","firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,istituti clinici scientifici maugeri spa - societa benefit - irccs,"ospedale (pronto soccorso, ecc.)",pavia,pavia,lombardia,"firmatario, attore"
45.185033,9.159774,Universita degli Studi di Pavia - CUG,Pavia,Pavia,Lombardia,Università,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,universita degli studi di pavia - cug,università,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.116951,9.0786,Ufficio Scolastico di Pavia - XII Ambito Territoriale dell’USR per la Lombardia,Pavia,Pavia,Lombardia,Scuole/Ufficio scolastico provinciale e regionale,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,ufficio scolastico di pavia - xii ambito territoriale dell’usr per la lombardia,scuole/ufficio scolastico provinciale e regionale,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,Cooperativa sociale LiberaMente - Percorsi di donne contro la violenza Onlus,Pavia,Pavia,Lombardia,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,cooperativa sociale liberamente - percorsi di donne contro la violenza onlus,cav/centri antiviolenza,pavia,pavia,lombardia,"firmatario, attore, gestione"
44.993109,9.008565,Associazione C.H.I.A.R.A. Onlus,Voghera,Pavia,Lombardia,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,associazione c.h.i.a.r.a. onlus,cav/centri antiviolenza,voghera,pavia,lombardia,"firmatario, attore, gestione"
45.317806,8.859904,Cooperativa sociale KORE Onlus,Vigevano,Pavia,Lombardia,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,cooperativa sociale kore onlus,cav/centri antiviolenza,vigevano,pavia,lombardia,"firmatario, attore, gestione"
45.116951,9.0786,Ordine dei Medici Chirurghi e degli Odontoiatri della Provincia di Pavia,Pavia,Pavia,Lombardia,Ordine medici e odontoiatri e Ordine farmacisti,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,ordine dei medici chirurghi e degli odontoiatri della provincia di pavia,ordine medici e odontoiatri e ordine farmacisti,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,OPI Pavia - Ordine delle Professioni Infermieristiche,Pavia,Pavia,Lombardia,Altri ordini professionali,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,opi pavia - ordine delle professioni infermieristiche,altri ordini professionali,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,Ordine degli Avvocati di Pavia,Pavia,Pavia,Lombardia,Ordine avvocati,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,ordine degli avvocati di pavia,ordine avvocati,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,CGIL Pavia,Pavia,Pavia,Lombardia,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,cgil pavia,sindacati/associazioni di categoria,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,U.S.T. CISL Pavia - Lodi,Pavia,Pavia,Lombardia,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,u.s.t. cisl pavia - lodi,sindacati/associazioni di categoria,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,UIL Pavia,Pavia,Pavia,Lombardia,Sindacati/Associazioni di categoria,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,uil pavia,sindacati/associazioni di categoria,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.185033,9.159774,IRCCS Fondazione Istituto Neurologico Nazionale C. Mondino,Pavia,Pavia,Lombardia,"Ospedale (Pronto soccorso, ecc.)","firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,irccs fondazione istituto neurologico nazionale c. mondino,"ospedale (pronto soccorso, ecc.)",pavia,pavia,lombardia,"firmatario, attore"
45.466647,9.190648,Ordine degli Psicologi della Lombardia,Milano,Milano,Lombardia,Ordine psicologi e Ordine assistenti sociali,"firmatario, attore",True,False,True,False,False,False,False,"['firmatario', 'attore']",,ordine degli psicologi della lombardia,ordine psicologi e ordine assistenti sociali,milano,milano,lombardia,"firmatario, attore"
45.185033,9.159774,Centro per l'Impiego Pavia,Pavia,Pavia,Lombardia,Servizi per l'impiego,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,centro per l'impiego pavia,servizi per l'impiego,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.116951,9.0786,Centri per l’Impiego della Provincia di Pavia,Pavia,Pavia,Lombardia,Servizi per l'impiego,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,centri per l’impiego della provincia di pavia,servizi per l'impiego,pavia,pavia,lombardia,"firmatario, proponente, attore"
45.157434,10.792801,Comune di Mantova,Mantova,Mantova,Lombardia,Comuni,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,comune di mantova,comuni,mantova,mantova,lombardia,"firmatario, proponente, attore"
45.157434,10.792801,Piano di Zona di Mantova,Mantova,Mantova,Lombardia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,piano di zona di mantova,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",mantova,mantova,lombardia,"firmatario, proponente, attore"
45.318734,10.582264,Piano di Zona di Guidizzolo,Guidizzolo,Mantova,Lombardia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,piano di zona di guidizzolo,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",guidizzolo,mantova,lombardia,"firmatario, proponente, attore"
44.989991,10.744998,Piano di Zona di Suzzara,Suzzara,Mantova,Lombardia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,piano di zona di suzzara,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",suzzara,mantova,lombardia,"firmatario, proponente, attore"
44.926244,10.520729,Piano di Zona di Viadana,Viadana,Mantova,Lombardia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,piano di zona di viadana,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",viadana,mantova,lombardia,"firmatario, proponente, attore"
45.064617,11.133496,Piano di Zona di Ostiglia,Ostiglia,Mantova,Lombardia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,piano di zona di ostiglia,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",ostiglia,mantova,lombardia,"firmatario, proponente, attore"
45.220928,10.413295,Piano di Zona di Asola,Asola,Mantova,Lombardia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,piano di zona di asola,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",asola,mantova,lombardia,"firmatario, proponente, attore"
45.134682,10.739283,Provincia di Mantova,Mantova,Mantova,Lombardia,Province/Città metropolitane,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,provincia di mantova,province/città metropolitane,mantova,mantova,lombardia,"firmatario, proponente, attore"
45.157434,10.792801,Prefettura di Mantova,Mantova,Mantova,Lombardia,Prefettura,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,prefettura di mantova,prefettura,mantova,mantova,lombardia,"firmatario, proponente, attore"
45.157434,10.792801,Questura di Mantova,Mantova,Mantova,Lombardia,Questura,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,questura di mantova,questura,mantova,mantova,lombardia,"firmatario, proponente, attore"
45.157434,10.792801,Tribunale di Mantova,Mantova,Mantova,Lombardia,Procura Ordinaria/Tribunale/Corte d'appello,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,tribunale di mantova,procura ordinaria/tribunale/corte d'appello,mantova,mantova,lombardia,"firmatario, proponente, attore"
45.157434,10.792801,Procura della Repubblica di Mantova,Mantova,Mantova,Lombardia,Procura Ordinaria/Tribunale/Corte d'appello,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,procura della repubblica di mantova,procura ordinaria/tribunale/corte d'appello,mantova,mantova,lombardia,"firmatario, proponente, attore"
45.157434,10.792801,A.S.S.T. - Azienda Socio Sanitaria Territoriale di Mantova,Mantova,Mantova,Lombardia,ASL (consultori familiari e altri servizi territoriali),"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,a.s.s.t. - azienda socio sanitaria territoriale di mantova,asl (consultori familiari e altri servizi territoriali),mantova,mantova,lombardia,"firmatario, proponente, attore"
45.134682,10.739283,Consigliera di Parità della Provincia di Mantova,Mantova,Mantova,Lombardia,Organismi di parità,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,consigliera di parità della provincia di mantova,organismi di parità,mantova,mantova,lombardia,"firmatario, proponente, attore"
45.401563,10.277085,Associazione Volontarie del Telefono Rosa di Mantova,Ghedi,Brescia,Lombardia,CAV/Centri Antiviolenza,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,associazione volontarie del telefono rosa di mantova,cav/centri antiviolenza,ghedi,brescia,lombardia,"firmatario, proponente, attore"
45.401563,10.277085,Associazione Centro di Aiuto alla Vita (C.A.V.),Ghedi,Brescia,Lombardia,CAV/Centri Antiviolenza,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,associazione centro di aiuto alla vita (c.a.v.),cav/centri antiviolenza,ghedi,brescia,lombardia,"firmatario, proponente, attore"
45.165196,10.845708,Associazione Abramo ETS - Ente della Diocesi di Mantova,San Giorgio Bigarello,Mantova,Lombardia,CAV/Centri Antiviolenza,"firmatario, proponente, attore, gestione",True,True,True,True,False,False,True,"['firmatario', 'proponente', 'attore', 'gestione']",gestione,associazione abramo ets - ente della diocesi di mantova,cav/centri antiviolenza,san giorgio bigarello,mantova,lombardia,"firmatario, proponente, attore, gestione"
45.157434,10.792801,Comitato Pari Opportunità Ordine degli Avvocati di Mantova,Mantova,Mantova,Lombardia,Organismi di parità,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,comitato pari opportunità ordine degli avvocati di mantova,organismi di parità,mantova,mantova,lombardia,"firmatario, proponente, attore"
45.401563,10.277085,Associazione Italiana degli Avvocati per la Famiglia e per i Minori (A.I.A.F.) - Sezione di Mantova,Ghedi,Brescia,Lombardia,CAV/Centri Antiviolenza,"firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,associazione italiana degli avvocati per la famiglia e per i minori (a.i.a.f.) - sezione di mantova,cav/centri antiviolenza,ghedi,brescia,lombardia,"firmatario, proponente, attore"
45.157434,10.792801,Distretto Sociale di Mantova,Mantova,Mantova,Lombardia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, proponente, attore",True,True,True,False,False,False,False,"['firmatario', 'proponente', 'attore']",,distretto sociale di mantova,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",mantova,mantova,lombardia,"firmatario, proponente, attore"
