lat,lon,nome,comune,provincia,regione,tipo,ruolo,is_firmatario,is_proponente,is_attore,is_gestione,is_monitoraggio,is_coordinamento,is_governance,ruolo_list,governance_detail,nome_key,tipo_key,comune_key,provincia_key,regione_key,ruolo_key
43.554544,11.817202,Provincia di Arezzo,Arezzo,Arezzo,Toscana,Province/Città metropolitane,"firmatario, attore, coordinamento",True,False,True,False,False,True,True,"['firmatario', 'attore', 'coordinamento']",coordinamento,provincia di arezzo,province/città metropolitane,arezzo,arezzo,toscana,"firmatario, attore, coordinamento"
43.769226,11.256606,Centro antiviolenza Artemisia,Firenze,Firenze,Toscana,CAV/Centri Antiviolenza,"attore, gestione",False,False,True,True,False,False,True,"['attore', 'gestione']",gestione,centro antiviolenza artemisia,cav/centri antiviolenza,firenze,firenze,toscana,"attore, gestione"
43.769226,11.256606,Comune di Firenze: Area Tutela Valery,Firenze,Firenze,Toscana,Servizi sociali comunali,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,comune di firenze: area tutela valery,servizi sociali comunali,firenze,firenze,toscana,"firmatario, attore, gestione"
42.789009,11.269392,Provincia di Grosseto,Grosseto,Grosseto,Toscana,Province/Città metropolitane,"attore, coordinamento",False,False,True,False,False,True,True,"['attore', 'coordinamento']",coordinamento,provincia di grosseto,province/città metropolitane,grosseto,grosseto,toscana,"attore, coordinamento"
43.552232,10.308057,Comune di Livorno,Livorno,Livorno,Toscana,Comuni,"attore, coordinamento",False,False,True,False,False,True,True,"['attore', 'coordinamento']",coordinamento,comune di livorno,comuni,livorno,livorno,toscana,"attore, coordinamento"
44.022526,10.409582,Provincia di Lucca,Lucca,Lucca,Toscana,Province/Città metropolitane,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,provincia di lucca,province/città metropolitane,lucca,lucca,toscana,"firmatario, proponente, attore, coordinamento"
43.715461,10.401088,Associazione Casa della donna,Pisa,Pisa,Toscana,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,associazione casa della donna,cav/centri antiviolenza,pisa,pisa,toscana,"firmatario, attore, gestione"
43.679558,10.852629,Associazione Frida,San Miniato,Pisa,Toscana,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,associazione frida,cav/centri antiviolenza,san miniato,pisa,toscana,"firmatario, attore, gestione"
43.910102,12.913395,Ambito Territoriale Sociale n.1 di Pesaro,Pesaro,Pesaro E Urbino,Marche,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,ambito territoriale sociale n.1 di pesaro,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",pesaro,pesaro e urbino,marche,"firmatario, proponente, attore, coordinamento"
43.616739,13.518874,Prefettura di Ancona,Ancona,Ancona,Marche,Prefettura,"firmatario, attore, coordinamento",True,False,True,False,False,True,True,"['firmatario', 'attore', 'coordinamento']",coordinamento,prefettura di ancona,prefettura,ancona,ancona,marche,"firmatario, attore, coordinamento"
43.616739,13.518874,Comune di Ancona,Ancona,Ancona,Marche,Comuni,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,comune di ancona,comuni,ancona,ancona,marche,"firmatario, attore, gestione"
43.616739,13.518874,Cooperativa Polo 9,Ancona,Ancona,Marche,IMPRESE SOCIALI,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,cooperativa polo 9,imprese sociali,ancona,ancona,marche,"firmatario, attore, gestione"
43.616739,13.518874,Associazione Donne e Giustizia di Ancona,Ancona,Ancona,Marche,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,associazione donne e giustizia di ancona,cav/centri antiviolenza,ancona,ancona,marche,"firmatario, attore, gestione"
43.300217,13.453122,Prefettura - Ufficio Territoriale del Governo di Macerata,Macerata,Macerata,Marche,Prefettura,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,prefettura - ufficio territoriale del governo di macerata,prefettura,macerata,macerata,marche,"firmatario, proponente, attore, coordinamento"
41.788708,12.667168,APS Ponte Donna,Grottaferrata,Roma,Lazio,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,aps ponte donna,associazioni di promozione sociale,grottaferrata,roma,lazio,"firmatario, attore, gestione"
41.788708,12.667168,APS Ponte Donna,Grottaferrata,Roma,Lazio,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,aps ponte donna,ente terzo settore - ets (iscritto al runts) costituito da donne per le donne,grottaferrata,roma,lazio,"firmatario, attore, gestione"
41.788708,12.667168,Associazione Ponte Donna APS,Grottaferrata,Roma,Lazio,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,associazione ponte donna aps,associazioni di promozione sociale,grottaferrata,roma,lazio,"firmatario, attore, gestione"
41.892984,12.483536,APS Casa delle Donne Lucha y Siesta,Roma,Roma,Lazio,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,aps casa delle donne lucha y siesta,ente terzo settore - ets (iscritto al runts) costituito da donne per le donne,roma,roma,lazio,"firmatario, attore, gestione"
41.892984,12.483536,APS Differenza Donna,Roma,Roma,Lazio,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,aps differenza donna,ente terzo settore - ets (iscritto al runts) costituito da donne per le donne,roma,roma,lazio,"firmatario, attore, gestione"
41.467896,12.90319,Associazione Centro Donna Lilith,Latina,Latina,Lazio,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,associazione centro donna lilith,cav/centri antiviolenza,latina,latina,lazio,"firmatario, attore, gestione"
41.892984,12.483536,Municipio Roma V,Roma,Roma,Lazio,Comuni,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,municipio roma v,comuni,roma,roma,lazio,"firmatario, proponente, attore, coordinamento"
41.473501,13.181633,Cooperativa “La Ginestra”,Priverno,Latina,Lazio,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"attore, gestione",False,False,True,True,False,False,True,"['attore', 'gestione']",gestione,cooperativa “la ginestra”,associazioni di promozione sociale,priverno,latina,lazio,"attore, gestione"
41.892984,12.483536,Associazione Nazionale Volontarie del Telefono Rosa - Onlus,Roma,Roma,Lazio,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"attore, gestione",False,False,True,True,False,False,True,"['attore', 'gestione']",gestione,associazione nazionale volontarie del telefono rosa - onlus,associazioni di promozione sociale,roma,roma,lazio,"attore, gestione"
41.892984,12.483536,Obiettivo Uomo Societa Cooperativa Sociale Ets,Roma,Roma,Lazio,IMPRESE SOCIALI,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,obiettivo uomo societa cooperativa sociale ets,imprese sociali,roma,roma,lazio,"firmatario, attore, gestione"
41.892984,12.483536,Associazione Differenza Donna APS,Roma,Roma,Lazio,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,associazione differenza donna aps,associazioni di promozione sociale,roma,roma,lazio,"firmatario, attore, gestione"
41.892984,12.483536,Associazione Differenza Donna - ONLUS,Roma,Roma,Lazio,Ente terzo settore - ETS (iscritto al RUNTS),"firmatario, proponente, attore, gestione",True,True,True,True,False,False,True,"['firmatario', 'proponente', 'attore', 'gestione']",gestione,associazione differenza donna - onlus,ente terzo settore - ets (iscritto al runts),roma,roma,lazio,"firmatario, proponente, attore, gestione"
41.892984,12.483536,Associazione Differenza Donna APS,Roma,Roma,Lazio,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"firmatario, proponente, attore, gestione",True,True,True,True,False,False,True,"['firmatario', 'proponente', 'attore', 'gestione']",gestione,associazione differenza donna aps,associazioni di promozione sociale,roma,roma,lazio,"firmatario, proponente, attore, gestione"
41.892984,12.483536,DIFFERENZA DONNA APS,Roma,Roma,Lazio,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,differenza donna aps,associazioni di promozione sociale,roma,roma,lazio,"firmatario, attore, gestione"
41.892984,12.483536,Associazione Differenza Donna - Associazione di Donne contro la violenza alle donne Onlus,Roma,Roma,Lazio,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"attore, gestione",False,False,True,True,False,False,True,"['attore', 'gestione']",gestione,associazione differenza donna - associazione di donne contro la violenza alle donne onlus,associazioni di promozione sociale,roma,roma,lazio,"attore, gestione"
41.639237,13.35057,Azienda Sanitaria Locale di Frosinone,Frosinone,Frosinone,Lazio,ASL (consultori familiari e altri servizi territoriali),"firmatario, proponente, attore, gestione",True,True,True,True,False,False,True,"['firmatario', 'proponente', 'attore', 'gestione']",gestione,azienda sanitaria locale di frosinone,asl (consultori familiari e altri servizi territoriali),frosinone,frosinone,lazio,"firmatario, proponente, attore, gestione"
41.720079,13.613681,Risorse Donna APS,Sora,Frosinone,Lazio,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,risorse donna aps,cav/centri antiviolenza,sora,frosinone,lazio,"firmatario, attore, gestione"
41.803881,13.221884,APS Calcutta,Fiuggi,Frosinone,Lazio,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,aps calcutta,cav/centri antiviolenza,fiuggi,frosinone,lazio,"firmatario, attore, gestione"
41.639237,13.35057,Auser del Frusinate,Frosinone,Frosinone,Lazio,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,auser del frusinate,cav/centri antiviolenza,frosinone,frosinone,lazio,"firmatario, attore, gestione"
41.965038,12.903962,Associazione Volontarie Telefono Rosa Frosinone - Regione Lazio ODV,Ceccano,Frosinone,Lazio,CAV/Centri Antiviolenza,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,associazione volontarie telefono rosa frosinone - regione lazio odv,cav/centri antiviolenza,ceccano,frosinone,lazio,"firmatario, attore, gestione"
41.568398,13.333537,ASSOCIAZIONE VOLONTARIE TELEFONO ROSA FROSINONE,Ceccano,Frosinone,Lazio,CAV/Centri Antiviolenza,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,associazione volontarie telefono rosa frosinone,cav/centri antiviolenza,ceccano,frosinone,lazio,"firmatario, proponente, attore, coordinamento"
41.892984,12.483536,Be Free Societa Cooperativa Sociale,Roma,Roma,Lazio,IMPRESE SOCIALI,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,be free societa cooperativa sociale,imprese sociali,roma,roma,lazio,"firmatario, attore, gestione"
41.892984,12.483536,Replay Network aps,Roma,Roma,Lazio,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"firmatario, attore, coordinamento",True,False,True,False,False,True,True,"['firmatario', 'attore', 'coordinamento']",coordinamento,replay network aps,associazioni di promozione sociale,roma,roma,lazio,"firmatario, attore, coordinamento"
42.191132,14.220275,Comune di Guardiagrele,Guardiagrele,Chieti,Abruzzo,Comuni,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,comune di guardiagrele,comuni,guardiagrele,chieti,abruzzo,"firmatario, proponente, attore, coordinamento"
42.045395,14.731597,Associazione Dafne Onlus,San Salvo,Chieti,Abruzzo,ALTRI ENTI DEL TERZO SETTORE,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,associazione dafne onlus,altri enti del terzo settore,san salvo,chieti,abruzzo,"firmatario, proponente, attore, coordinamento"
42.045395,14.731597,Associazione Dafne Onlus,San Salvo,Chieti,Abruzzo,ALTRI ENTI DEL TERZO SETTORE,"firmatario, attore, coordinamento",True,False,True,False,False,True,True,"['firmatario', 'attore', 'coordinamento']",coordinamento,associazione dafne onlus,altri enti del terzo settore,san salvo,chieti,abruzzo,"firmatario, attore, coordinamento"
42.045395,14.731597,Associazione Dafne Onlus,San Salvo,Chieti,Abruzzo,ALTRI ENTI DEL TERZO SETTORE,"firmatario, proponente, attore, gestione, coordinamento",True,True,True,True,False,True,True,"['firmatario', 'proponente', 'attore', 'gestione', 'coordinamento']","gestione, coordinamento",associazione dafne onlus,altri enti del terzo settore,san salvo,chieti,abruzzo,"firmatario, proponente, attore, gestione, coordinamento"
42.045395,14.731597,Associazione Dafne Onlus,San Salvo,Chieti,Abruzzo,ALTRI ENTI DEL TERZO SETTORE,"firmatario, attore, gestione, coordinamento",True,False,True,True,False,True,True,"['firmatario', 'attore', 'gestione', 'coordinamento']","gestione, coordinamento",associazione dafne onlus,altri enti del terzo settore,san salvo,chieti,abruzzo,"firmatario, attore, gestione, coordinamento"
42.047483,13.924196,Società Cooperativa Sociale Horizon Service,Sulmona,L'Aquila,Abruzzo,Ente terzo settore - ETS (iscritto al RUNTS),"firmatario, proponente, attore, gestione",True,True,True,True,False,False,True,"['firmatario', 'proponente', 'attore', 'gestione']",gestione,società cooperativa sociale horizon service,ente terzo settore - ets (iscritto al runts),sulmona,l'aquila,abruzzo,"firmatario, proponente, attore, gestione"
41.227106,16.295272,Associazione “RiscoprirSi... - APS”,Andria,Barletta-Andria-Trani,Puglia,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,associazione “riscoprirsi... - aps”,associazioni di promozione sociale,andria,barletta-andria-trani,puglia,"firmatario, attore, gestione"
40.575923,17.715728,Provincia di Brindisi,Brindisi,Brindisi,Puglia,Province/Città metropolitane,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,provincia di brindisi,province/città metropolitane,brindisi,brindisi,puglia,"firmatario, proponente, attore, coordinamento"
41.462205,15.543111,Università degli Studi di Foggia,Foggia,Foggia,Puglia,Università,"firmatario, attore, coordinamento",True,False,True,False,False,True,True,"['firmatario', 'attore', 'coordinamento']",coordinamento,università degli studi di foggia,università,foggia,foggia,puglia,"firmatario, attore, coordinamento"
40.801457,16.923309,Ambito Territoriale Sociale di Gioia del Colle,Gioia Del Colle,Bari,Puglia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,ambito territoriale sociale di gioia del colle,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",gioia del colle,bari,puglia,"firmatario, proponente, attore, coordinamento"
40.96653,17.114541,APS Sud Est Donne,Conversano,Bari,Puglia,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"firmatario, gestione",True,False,False,True,False,False,True,"['firmatario', 'gestione']",gestione,aps sud est donne,associazioni di promozione sociale,conversano,bari,puglia,"firmatario, gestione"
41.227106,16.295272,RISCOPRIRSI... - APS,Andria,Barletta-Andria-Trani,Puglia,ASSOCIAZIONI DI PROMOZIONE SOCIALE,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,riscoprirsi... - aps,associazioni di promozione sociale,andria,barletta-andria-trani,puglia,"firmatario, attore, gestione"
41.32021,16.279692,Osservatorio Giulia e Rossella,Barletta,Barletta-Andria-Trani,Puglia,ALTRI ENTI DEL TERZO SETTORE,"firmatario, attore, gestione",True,False,True,True,False,False,True,"['firmatario', 'attore', 'gestione']",gestione,osservatorio giulia e rossella,altri enti del terzo settore,barletta,barletta-andria-trani,puglia,"firmatario, attore, gestione"
40.17391,18.16982,"Centro Antiviolenza ""Malala Yousafzai""",Galatina,Lecce,Puglia,CAV/Centri Antiviolenza,"attore, gestione",False,False,True,True,False,False,True,"['attore', 'gestione']",gestione,"centro antiviolenza ""malala yousafzai""",cav/centri antiviolenza,galatina,lecce,puglia,"attore, gestione"
40.578001,16.757505,Ufficio di Piano,Ginosa,Taranto,Puglia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)","attore, coordinamento",False,False,True,False,False,True,True,"['attore', 'coordinamento']",coordinamento,ufficio di piano,"ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, società della salute)",ginosa,taranto,puglia,"attore, coordinamento"
40.47344,17.232572,Prefettura di Taranto,Taranto,Taranto,Puglia,Prefettura,"firmatario, attore, coordinamento",True,False,True,False,False,True,True,"['firmatario', 'attore', 'coordinamento']",coordinamento,prefettura di taranto,prefettura,taranto,taranto,puglia,"firmatario, attore, coordinamento"
38.904975,16.595397,Centro Calabrese di Solidarietà,Catanzaro,Catanzaro,Calabria,ALTRI ENTI DEL TERZO SETTORE,"firmatario, proponente, attore, gestione",True,True,True,True,False,False,True,"['firmatario', 'proponente', 'attore', 'gestione']",gestione,centro calabrese di solidarietà,altri enti del terzo settore,catanzaro,catanzaro,calabria,"firmatario, proponente, attore, gestione"
38.874994,16.487188,Unione dei Comuni del Versante Ionico,,Catanzaro,Calabria,Unione dei Comuni,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,unione dei comuni del versante ionico,unione dei comuni,,catanzaro,calabria,"firmatario, proponente, attore, coordinamento"
39.293174,16.256247,Prefettura di Cosenza,Cosenza,Cosenza,Calabria,Prefettura,"firmatario, proponente, attore, coordinamento",True,True,True,False,False,True,True,"['firmatario', 'proponente', 'attore', 'coordinamento']",coordinamento,prefettura di cosenza,prefettura,cosenza,cosenza,calabria,"firmatario, proponente, attore, coordinamento"
