file,nome,tipo,comune,provincia,sigla_provincia,regione,livello_territoriale,lat,lon,ha_coordinate,ruolo,governance_detail,is_firmatario,is_proponente,is_attore,is_gestione,is_monitoraggio,is_coordinamento,is_governance,is_governance_generica,is_ente_capofila,ente_capofila,note,id_soggetto_geo
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Comune di Bra,Comuni,Bra,Cuneo,CN,Piemonte,comune,44.6981854,7.8546811,1,"firmatario, proponente, attore, gestione, ente_capofila",gestione,1,1,1,1,0,0,1,0,1,Comune di Bra,"Ente capofila, soggetto gestore dei Servizi Socio Assistenziali, firmatario del protocollo",comune di bra | comuni | bra | cuneo | piemonte | 01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Filago,Comuni,Filago,Bergamo,BG,Lombardia,comune,45.6372686,9.5548369,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di filago | comuni | filago | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Madone,Comuni,Madone,Bergamo,BG,Lombardia,comune,45.6500302,9.5475438,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di madone | comuni | madone | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Mapello,Comuni,Mapello,Bergamo,BG,Lombardia,comune,45.7091066,9.5473164,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di mapello | comuni | mapello | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Medolago,Comuni,Medolago,Bergamo,BG,Lombardia,comune,45.67104,9.4940997,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di medolago | comuni | medolago | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Ponte San Pietro,Comuni,Ponte San Pietro,Bergamo,BG,Lombardia,comune,45.6979619,9.5882594,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di ponte san pietro | comuni | ponte san pietro | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Pontida,Comuni,Pontida,Bergamo,BG,Lombardia,comune,45.7324732,9.5013752,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di pontida | comuni | pontida | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Presezzo,Comuni,Presezzo,Bergamo,BG,Lombardia,comune,45.6916053,9.566722,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di presezzo | comuni | presezzo | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Solza,Comuni,Solza,Bergamo,BG,Lombardia,comune,45.6773415,9.4887409,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di solza | comuni | solza | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Sotto il Monte Giovanni XXIII,Comuni,Sotto il Monte Giovanni XXIII,Bergamo,BG,Lombardia,comune,45.7056517,9.4989346,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di sotto il monte giovanni xxiii | comuni | sotto il monte giovanni xxiii | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Suisio,Comuni,Suisio,Bergamo,BG,Lombardia,comune,45.6576741,9.5023475,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di suisio | comuni | suisio | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Torre De Busi,Comuni,Torre De Busi,Bergamo,BG,Lombardia,regione,45.590166,9.545285,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di torre de busi | comuni | torre de busi | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Comune di Villa d’Adda,Comuni,Villa d’Adda,Bergamo,BG,Lombardia,comune,45.7128637,9.4653922,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comune di villa d'adda | comuni | villa d'adda | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Questura di Bergamo,Questura,Bergamo,Bergamo,BG,Lombardia,comune,45.6947848,9.667711,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,questura di bergamo | questura | bergamo | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Procura della Repubblica di Bergamo,Procura Ordinaria/Tribunale/Corte d'appello,Bergamo,Bergamo,BG,Lombardia,comune,45.6947848,9.667711,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,procura della repubblica di bergamo | procura ordinaria/tribunale/corte d'appello | bergamo | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Agenzia di Tutela della Salute - ATS Bergamo,ASL (consultori familiari e altri servizi territoriali),Bergamo,Bergamo,BG,Lombardia,comune,45.6947848,9.667711,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,agenzia di tutela della salute - ats bergamo | asl (consultori familiari e altri servizi territoriali) | bergamo | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Ufficio Scolastico per la Lombardia — Ambito Territoriale di Bergamo,Scuole/Ufficio scolastico provinciale e regionale,Bergamo,Bergamo,BG,Lombardia,provincia,45.740092,9.744938,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,ufficio scolastico per la lombardia — ambito territoriale di bergamo | scuole/ufficio scolastico provinciale e regionale | bergamo | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Provincia di Bergamo,Province/Città metropolitane,Bergamo,Bergamo,BG,Lombardia,provincia,45.740092,9.744938,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,provincia di bergamo | province/citta metropolitane | bergamo | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Consigliera di Parità della Provincia di Bergamo,Organismi di parità,Bergamo,Bergamo,BG,Lombardia,provincia,45.740092,9.744938,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,consigliera di parita della provincia di bergamo | organismi di parita | bergamo | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,ASST Bergamo OVEST di Treviglio,ASL (consultori familiari e altri servizi territoriali),Treviglio,Bergamo,BG,Lombardia,comune,45.5217529,9.5927085,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,asst bergamo ovest di treviglio | asl (consultori familiari e altri servizi territoriali) | treviglio | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Associazione Aiuto Donna — Uscire dalla violenza - ODV,CAV/Centri Antiviolenza,Bergamo,Bergamo,BG,Lombardia,comune,45.6947848,9.667711,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,unico centro antiviolenza presente nel territorio dell’Isola Bergamasca e Bassa Val San Martino,associazione aiuto donna — uscire dalla violenza - odv | cav/centri antiviolenza | bergamo | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Istituto delle Suore delle Poverelle Istituto Palazzolo di Bergamo,Case Rifugio,Bergamo,Bergamo,BG,Lombardia,comune,45.6947848,9.667711,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,istituto delle suore delle poverelle istituto palazzolo di bergamo | case rifugio | bergamo | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Consultorio Familiare Mons. Amadei di Calusco d’Adda,ASL (consultori familiari e altri servizi territoriali),Calusco d’Adda,Bergamo,BG,Lombardia,comune,45.6886469,9.4704421,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,gestito dalla Fondazione Angelo Custode,consultorio familiare mons. amadei di calusco d'adda | asl (consultori familiari e altri servizi territoriali) | calusco d'adda | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Associazione “Done de Teren” — APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Terno d'Isola,Bergamo,BG,Lombardia,comune,45.6836057,9.5314937,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,collabora come operatrici del Centro Antiviolenza con sede a Terno d’Isola,associazione “done de teren” — aps | associazioni di promozione sociale | terno d'isola | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Associazione La Svolta — Spazio ascolto uomini maltrattanti (CUAV),"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,"associazione la svolta — spazio ascolto uomini maltrattanti (cuav) | associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti | ghedi | brescia | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt"
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Cooperativa Sirio,Case Rifugio,Treviglio,Bergamo,BG,Lombardia,comune,45.5217529,9.5927085,1,"firmatario, attore, gestione",gestione,1,0,1,1,0,0,1,0,0,,ente gestore di Comunità Rifugio,cooperativa sirio | case rifugio | treviglio | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240924144947_4166---Protocollod'IntesaReteAntiviolenzaIsolaBergamascaeBassaValSanMartino2024.txt,Cooperativa Generazioni Fa,Case Rifugio,Bergamo,Bergamo,BG,Lombardia,comune,45.6947848,9.667711,1,"firmatario, attore, gestione",gestione,1,0,1,1,0,0,1,0,0,,ente gestore di Comunità Rifugio,cooperativa generazioni fa | case rifugio | bergamo | bergamo | lombardia | 03_2406_rta_03_240924144947_4166---protocollod'intesareteantiviolenzaisolabergamascaebassavalsanmartino2024.txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Comune di Como,Comuni,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore, ente_capofila",,1,1,1,0,0,0,0,0,1,si,Capofila della Rete Territoriale,comune di como | comuni | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Associazione Telefono Donna ODV,CAV/Centri Antiviolenza,Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,associazione telefono donna odv | cav/centri antiviolenza | ghedi | brescia | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Associazione Donne Giuriste —sezione di Como,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,associazione donne giuriste —sezione di como | organizzazioni di volontariato | ghedi | brescia | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Associazione Federfarma di Como,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,associazione federfarma di como | organizzazioni di volontariato | ghedi | brescia | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Associazione InfraMente,ORGANIZZAZIONI DI VOLONTARIATO,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,associazione inframente | organizzazioni di volontariato | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Associazione ONLUS Familiarmentenoi ETS,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,associazione onlus familiarmentenoi ets | organizzazioni di volontariato | ghedi | brescia | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Azienda Sociale Centro Lario e Valli di Porlezza (Ufficio di Piano di Menaggio),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Menaggio,Como,CO,Lombardia,comune,46.0211632,9.2389339,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,"azienda sociale centro lario e valli di porlezza (ufficio di piano di menaggio) | ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, societa della salute) | menaggio | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt"
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Azienda Sociale Comasca e Lariana (Ufficio di Piano di Como),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,"azienda sociale comasca e lariana (ufficio di piano di como) | ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, societa della salute) | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt"
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Azienda Speciale Consortile Galliano (Ufficio di Piano di Cantu),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Cantù,Como,CO,Lombardia,comune,45.7391398,9.1266516,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,"azienda speciale consortile galliano (ufficio di piano di cantu) | ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, societa della salute) | cantu | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt"
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Azienda Speciale Consortile Le Tre Pievi Servizi Sociali Alto Lario di Gravedona ed Uniti (Ufficio di Piano di Dongo),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Dongo,Como,CO,Lombardia,comune,46.1230842,9.2794895,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,"azienda speciale consortile le tre pievi servizi sociali alto lario di gravedona ed uniti (ufficio di piano di dongo) | ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, societa della salute) | dongo | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt"
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Casa della Giovane di Como,Altro,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,casa della giovane di como | altro | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Consorzio Erbese Servizi alla Persona di Erba (Ufficio di Piano di Erba),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Erba,Como,CO,Lombardia,comune,45.8119101,9.2231903,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,"consorzio erbese servizi alla persona di erba (ufficio di piano di erba) | ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, societa della salute) | erba | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt"
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Consorzio Servizi Sociali dell’Olgiatese (Ufficio di Piano di Olgiate Comasco),"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Olgiate Comasco,Como,CO,Lombardia,comune,45.7848659,8.9688245,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,"consorzio servizi sociali dell'olgiatese (ufficio di piano di olgiate comasco) | ambiti della programmazione sociale e socio-sanitaria (ambiti sociali, piani di zona, distretti socio-sanitari, societa della salute) | olgiate comasco | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt"
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Provincia di Como,Province/Città metropolitane,Como,Como,CO,Lombardia,provincia,45.871882,9.135325,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,provincia di como | province/citta metropolitane | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,INPS Istituto Nazionale della previdenza sociale di Como,Altro,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,inps istituto nazionale della previdenza sociale di como | altro | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,L’Una e le altre Cooperativa Sociale,Case Rifugio,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,l'una e le altre cooperativa sociale | case rifugio | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Ordine degli Avvocati — Commissione Pari Opportunita di Como,Ordine avvocati,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,Commissione Pari Opportunita,ordine degli avvocati — commissione pari opportunita di como | ordine avvocati | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Ordine Provinciale dei Medici Chirurghi e degli Odontoiatri di Como,Ordine medici e odontoiatri e Ordine farmacisti,Como,Como,CO,Lombardia,provincia,45.871882,9.135325,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,ordine provinciale dei medici chirurghi e degli odontoiatri di como | ordine medici e odontoiatri e ordine farmacisti | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Ospedale Fatebenefratelli di Erba,"Ospedale (Pronto soccorso, ecc.)",Erba,Como,CO,Lombardia,comune,45.8119101,9.2231903,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,"ospedale fatebenefratelli di erba | ospedale (pronto soccorso, ecc.) | erba | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt"
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Ospedale Valduce di Como,"Ospedale (Pronto soccorso, ecc.)",Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,"ospedale valduce di como | ospedale (pronto soccorso, ecc.) | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt"
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Prefettura di Como,Prefettura,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,prefettura di como | prefettura | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Procura della Repubblica di Como,Procura Ordinaria/Tribunale/Corte d'appello,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,procura della repubblica di como | procura ordinaria/tribunale/corte d'appello | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Questura di Como,Questura,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,questura di como | questura | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Sindacati CISL CGIL UIL di Como,Sindacati/Associazioni di categoria,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,sindacati cisl cgil uil di como | sindacati/associazioni di categoria | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Soroptimist International d’Italia Club di Como,Altro,Como,Como,CO,Lombardia,comune,45.8100107,9.0851559,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,soroptimist international d'italia club di como | altro | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
03_2406_rta_03_240925144919_4166---RETEDICOMO-PROTOCOLLOINTERIST.17novembre2023(1).txt,Ufficio Scolastico Provinciale di Como,Scuole/Ufficio scolastico provinciale e regionale,Como,Como,CO,Lombardia,provincia,45.871882,9.135325,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,ufficio scolastico provinciale di como | scuole/ufficio scolastico provinciale e regionale | como | como | lombardia | 03_2406_rta_03_240925144919_4166---retedicomo-protocollointerist.17novembre2023(1).txt
