file,nome,tipo,comune,provincia,sigla_provincia,regione,livello_territoriale,lat,lon,ha_coordinate,ruolo,governance_detail,is_firmatario,is_proponente,is_attore,is_gestione,is_monitoraggio,is_coordinamento,is_governance,is_governance_generica,is_ente_capofila,ente_capofila,note,id_soggetto_geo
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Comune di Bra,Comuni,Bra,Cuneo,CN,Piemonte,comune,44.6981854,7.8546811,1,"firmatario, proponente, attore, gestione, ente_capofila",gestione,1,1,1,1,0,0,1,0,1,Comune di Bra,"Ente capofila, soggetto gestore dei Servizi Socio Assistenziali, firmatario del protocollo",comune di bra | comuni | bra | cuneo | piemonte | 01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Istituto Vittoria Razzetti,Altro,,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,istituto vittoria razzetti | altro |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Suore Poverelle — Istituto Palazzolo,Altro,,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,suore poverelle — istituto palazzolo | altro |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Associazione Casa Betel 2000 ONLUS,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,associazione casa betel 2000 onlus | organizzazioni di volontariato | ghedi | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Associazione Multietnica Terre Unite,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,associazione multietnica terre unite | organizzazioni di volontariato | ghedi | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,USRL - Ufficio IV Ambito territoriale di Brescia,Scuole/Ufficio scolastico provinciale e regionale,Brescia,Brescia,BS,Lombardia,provincia,45.642039,10.255528,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,usrl - ufficio iv ambito territoriale di brescia | scuole/ufficio scolastico provinciale e regionale | brescia | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Diocesi di Brescia — Area pastorale per la Societa,Altro,,,,,comune,,,0,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,"Comprende Caritas Diocesana di Brescia, Ufficio per l'Impegno Sociale, Ufficio per la Famiglia, Ufficio per la Salute",diocesi di brescia — area pastorale per la societa | altro |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Associazione ADL Zavidovici ONLUS — Impresa Sociale,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,associazione adl zavidovici onlus — impresa sociale | organizzazioni di volontariato | ghedi | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Centro Culturale Islamico Via Corsica - Brescia,Altro,Brescia,Brescia,BS,Lombardia,comune,45.5399355,10.219113,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,centro culturale islamico via corsica - brescia | altro | brescia | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Associazione Culturale Islamica “MUAMMADIAH” via Volta - Brescia,ORGANIZZAZIONI DI VOLONTARIATO,Brescia,Brescia,BS,Lombardia,comune,45.5399355,10.219113,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,associazione culturale islamica “muammadiah” via volta - brescia | organizzazioni di volontariato | brescia | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Il Cerchio degli Uomini,"Associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti",,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,Sostiene il percorso personale degli uomini maltrattanti,"il cerchio degli uomini | associazioni che si occupano di programmi di prevenzione, recupero e trattamento per uomini maltrattanti |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt"
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,CGIL,Sindacati/Associazioni di categoria,,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,cgil | sindacati/associazioni di categoria |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,CISL,Sindacati/Associazioni di categoria,,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,cisl | sindacati/associazioni di categoria |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,UIL,Sindacati/Associazioni di categoria,,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,uil | sindacati/associazioni di categoria |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Forum provinciale del Terzo Settore,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Milano,Milano,MI,Lombardia,provincia,45.478254,9.128111,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,forum provinciale del terzo settore | associazioni di promozione sociale | milano | milano | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,CSV — Centro Servizi Volontariato,Ente terzo settore - ETS (iscritto al RUNTS),,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,csv — centro servizi volontariato | ente terzo settore - ets (iscritto al runts) |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,AICS — Ass. Italiana Cultura Sport,Ente terzo settore - ETS (iscritto al RUNTS),,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,aics — ass. italiana cultura sport | ente terzo settore - ets (iscritto al runts) |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,ASI Ente di promozione sportiva e sociale — Comitato provinciale Bs,Ente terzo settore - ETS (iscritto al RUNTS),,,,,provincia,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,asi ente di promozione sportiva e sociale — comitato provinciale bs | ente terzo settore - ets (iscritto al runts) |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,CSI — Centro Sportivo Italiano,Ente terzo settore - ETS (iscritto al RUNTS),,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,csi — centro sportivo italiano | ente terzo settore - ets (iscritto al runts) |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Libertas CPS Brescia,Ente terzo settore - ETS (iscritto al RUNTS),Brescia,Brescia,BS,Lombardia,comune,45.5399355,10.219113,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,libertas cps brescia | ente terzo settore - ets (iscritto al runts) | brescia | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,UISP Unione Italiana Sport per Tutti,Ente terzo settore - ETS (iscritto al RUNTS),,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,uisp unione italiana sport per tutti | ente terzo settore - ets (iscritto al runts) |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Actionaid Gruppo locale Brescia,Ente terzo settore - ETS (iscritto al RUNTS),Brescia,Brescia,BS,Lombardia,comune,45.5399355,10.219113,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,actionaid gruppo locale brescia | ente terzo settore - ets (iscritto al runts) | brescia | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,ADPI — Donne Politica e Istituzioni,Ente terzo settore - ETS (iscritto al RUNTS),,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,adpi — donne politica e istituzioni | ente terzo settore - ets (iscritto al runts) |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,AUSER Comprensorio di Brescia,Ente terzo settore - ETS (iscritto al RUNTS),Brescia,Brescia,BS,Lombardia,comune,45.5399355,10.219113,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,auser comprensorio di brescia | ente terzo settore - ets (iscritto al runts) | brescia | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Comitato Pari Opportunita Ordine degli Avvocati,Ordine avvocati,,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,comitato pari opportunita ordine degli avvocati | ordine avvocati |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,FABI — Federazione delle Associazioni Bresciane per l’Immigrazione,Altro,,,,,comune,,,0,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,fabi — federazione delle associazioni bresciane per l'immigrazione | altro |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,FIDAPA — Federazione Italiana Donne Arti professioni e Affari — sez. di Brescia,CAV/Centri Antiviolenza,Brescia,Brescia,BS,Lombardia,comune,45.5399355,10.219113,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,fidapa — federazione italiana donne arti professioni e affari — sez. di brescia | cav/centri antiviolenza | brescia | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,InClaRis - Associazione Italiana per il Benessere e la Sicurezza,Altro,,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,inclaris - associazione italiana per il benessere e la sicurezza | altro |  |  |  | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923101524_4166---PROTOCOLLO_DI_INTESA_versione_DEFINITIVA2021.stamped.txt,Soroptimist Club Brescia,Altro,Brescia,Brescia,BS,Lombardia,comune,45.5399355,10.219113,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,soroptimist club brescia | altro | brescia | brescia | lombardia | 03_2406_rta_03_240923101524_4166---protocollo_di_intesa_versione_definitiva2021.stamped.txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Comune di Sondrio,Comuni,Sondrio,Sondrio,SO,Lombardia,comune,46.1709959,9.8712633,1,"firmatario, proponente, attore, ente_capofila",,1,1,1,0,0,0,0,0,1,si,Ente capofila della rete antiviolenza,comune di sondrio | comuni | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Comunita Montana Alta Valtellina,Altro,,,,,comune,,,0,"firmatario, attore, gestione",gestione,1,0,1,1,0,0,1,0,0,,Ente gestore Ufficio di Piano,comunita montana alta valtellina | altro |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Comunita Montana Valchiavenna,Altro,,,,,comune,,,0,"firmatario, attore, gestione",gestione,1,0,1,1,0,0,1,0,0,,Ente gestore Ufficio di Piano,comunita montana valchiavenna | altro |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Comunita Montana Valtellina di Morbegno,Altro,Morbegno,Sondrio,SO,Lombardia,comune,46.1307951,9.5703664,1,"firmatario, attore, gestione",gestione,1,0,1,1,0,0,1,0,0,,Ente gestore Ufficio di Piano,comunita montana valtellina di morbegno | altro | morbegno | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Comunita Montana Valtellina di Tirano,Altro,Tirano,Sondrio,SO,Lombardia,comune,46.2157046,10.1735663,1,"firmatario, attore, gestione",gestione,1,0,1,1,0,0,1,0,0,,Ente gestore Ufficio di Piano,comunita montana valtellina di tirano | altro | tirano | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Provincia di Sondrio,Province/Città metropolitane,Sondrio,Sondrio,SO,Lombardia,provincia,46.216158,9.77886,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,provincia di sondrio | province/citta metropolitane | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Consigliera provinciale di parita,Organismi di parità,,,,,provincia,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,consigliera provinciale di parita | organismi di parita |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Prefettura UTG di Sondrio,Prefettura,Sondrio,Sondrio,SO,Lombardia,comune,46.1709959,9.8712633,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,prefettura utg di sondrio | prefettura | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Questura di Sondrio,Questura,Sondrio,Sondrio,SO,Lombardia,comune,46.1709959,9.8712633,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,questura di sondrio | questura | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Comando Provinciale dei Carabinieri di Sondrio,Carabinieri/Polizia/altre forze dell'ordine,Sondrio,Sondrio,SO,Lombardia,provincia,46.216158,9.77886,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,comando provinciale dei carabinieri di sondrio | carabinieri/polizia/altre forze dell'ordine | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Ufficio Scolastico Territoriale di Sondrio,Scuole/Ufficio scolastico provinciale e regionale,Sondrio,Sondrio,SO,Lombardia,provincia,46.216158,9.77886,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,ufficio scolastico territoriale di sondrio | scuole/ufficio scolastico provinciale e regionale | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Ordine degli Avvocati - Sondrio,Ordine avvocati,,,,,comune,,,0,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,ordine degli avvocati - sondrio | ordine avvocati |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,ATS della Montagna,ASL (consultori familiari e altri servizi territoriali),,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,Agenzia Tutela della Salute,ats della montagna | asl (consultori familiari e altri servizi territoriali) |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,ASST della Valtellina e dell’Alto Lario,ASL (consultori familiari e altri servizi territoriali),,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,Azienda Socio Sanitaria Territoriale,asst della valtellina e dell'alto lario | asl (consultori familiari e altri servizi territoriali) |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Associazione Il coraggio di Frida,CAV/Centri Antiviolenza,Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,associazione il coraggio di frida | cav/centri antiviolenza | ghedi | brescia | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Centro Rita Tonoli,Case Rifugio,,,,,comune,,,0,firmatario,,1,0,0,0,0,0,0,0,0,,,centro rita tonoli | case rifugio |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Cooperativa Lotta Contro l'Emarginazione,Ente terzo settore - ETS (iscritto al RUNTS),,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,Gestore di Casa Rosa Parks e Casa Simona,cooperativa lotta contro l'emarginazione | ente terzo settore - ets (iscritto al runts) |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Movimento Donne di Confartigianato Sondrio,Sindacati/Associazioni di categoria,,,,,comune,,,0,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,movimento donne di confartigianato sondrio | sindacati/associazioni di categoria |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Associazione di promozione sociale Metafamiglia,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,associazione di promozione sociale metafamiglia | organizzazioni di volontariato | ghedi | brescia | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Soroptimist International Club di Sondrio,Altro,Sondrio,Sondrio,SO,Lombardia,comune,46.1709959,9.8712633,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,soroptimist international club di sondrio | altro | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Associazione Argonaute,ORGANIZZAZIONI DI VOLONTARIATO,Ghedi,Brescia,BS,Lombardia,comune,45.4015634,10.2770851,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,associazione argonaute | organizzazioni di volontariato | ghedi | brescia | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Ordine dei Farmacisti di Sondrio,Ordine medici e odontoiatri e Ordine farmacisti,Sondrio,Sondrio,SO,Lombardia,comune,46.1709959,9.8712633,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,ordine dei farmacisti di sondrio | ordine medici e odontoiatri e ordine farmacisti | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Soroptimist International Club di Chiavenna,Altro,Chiavenna,Sondrio,SO,Lombardia,comune,46.3210125,9.4035085,1,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,soroptimist international club di chiavenna | altro | chiavenna | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Coordinamento Donne Cisl di Sondrio,Sindacati/Associazioni di categoria,Sondrio,Sondrio,SO,Lombardia,comune,46.1709959,9.8712633,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,coordinamento donne cisl di sondrio | sindacati/associazioni di categoria | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Agenzia per il lavoro Immaginazione e lavoro,Servizi per l'impiego,,,,,comune,,,0,"firmatario, attore",,1,0,1,0,0,0,0,0,0,,,agenzia per il lavoro immaginazione e lavoro | servizi per l'impiego |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Donne CGIL di Sondrio,Sindacati/Associazioni di categoria,Sondrio,Sondrio,SO,Lombardia,comune,46.1709959,9.8712633,1,"firmatario, proponente, attore",,1,1,1,0,0,0,0,0,0,,,donne cgil di sondrio | sindacati/associazioni di categoria | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Cooperativa Altra Via,IMPRESE SOCIALI,Sondrio,Sondrio,SO,Lombardia,comune,46.1709959,9.8712633,1,attore,,0,0,1,0,0,0,0,0,0,,Gestore di Casa Rifugio Emergenza in Rosa,cooperativa altra via | imprese sociali | sondrio | sondrio | lombardia | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
03_2406_rta_03_240923102947_4166---ProtSOTTOSCRITTO_ReteAntiviolenzaPiuIntegrazioneAprile2024(1).txt,Casa Rifugio Emergenza in Rosa,Case Rifugio,,,,,comune,,,0,,,0,0,0,0,0,0,0,0,0,,Gestita da Cooperativa Altra Via,casa rifugio emergenza in rosa | case rifugio |  |  |  | 03_2406_rta_03_240923102947_4166---protsottoscritto_reteantiviolenzapiuintegrazioneaprile2024(1).txt
